id,host_is_superhost,host_acceptance_rate,host_total_listings_count,host_has_profile_pic,accommodates,minimum_nights,maximum_nights,instant_bookable,availability_365,price,number_of_reviews,reviews_per_month,review_scores_rating,survived,bathrooms,host_tenure_days,has_wifi,has_kitchen,has_air_conditioning,has_heating,bedrooms,beds,is_entire_place,is_private_room,is_hotel_room
607536,1.0,0.69,1.0,1.0,4,2,365,0,341,152.0,143,1.12,4.87,1,1.5,3952.0,1,1,1,1,2.0,2.0,0,1,0
609427,0.0,0.83,2.0,1.0,2,30,75,0,161,110.0,60,0.47,4.83,0,1.0,5126.0,1,1,1,1,1.0,1.0,1,0,0
609618,0.0,0.0,3.0,1.0,2,2,18,0,0,70.0,28,0.22,5.0,1,2.0,3907.0,1,1,1,1,1.0,1.0,0,1,0
620532,1.0,0.99,3.0,1.0,2,30,365,0,235,60.0,22,0.17,4.95,0,1.0,4281.0,1,1,1,1,1.0,1.0,1,0,0
622495,1.0,0.94,30.0,1.0,2,30,365,0,241,127.0,34,0.27,4.91,1,1.0,5107.0,1,1,1,1,1.0,2.0,1,0,0
628034,1.0,0.99,21.0,1.0,5,1,60,0,243,229.0,641,5.0,4.91,1,2.0,3965.0,1,1,1,1,2.0,2.0,1,0,0
632659,1.0,1.0,10.0,1.0,4,2,150,0,89,292.0,413,3.29,4.99,1,1.0,3892.0,1,1,1,1,2.0,2.0,1,0,0
637480,0.0,0.99,3.0,1.0,3,3,30,0,0,190.0,11,0.15,4.8,1,1.0,3889.0,1,1,1,1,1.0,1.0,1,0,0
642674,0.0,0.0,3.0,1.0,2,29,365,0,238,125.0,52,0.46,5.0,0,1.0,4019.0,1,1,1,1,1.0,1.0,1,0,0
644051,0.0,0.0,2.0,1.0,10,2,90,0,291,1158.0,37,0.3,4.92,1,2.0,3885.0,1,1,1,1,4.0,6.0,1,0,0
649833,0.0,0.99,13.0,1.0,6,3,7,0,365,899.0,1,0.01,5.0,1,1.5,3881.0,1,0,1,1,2.0,2.0,1,0,0
660425,1.0,1.0,2.0,1.0,4,2,30,0,143,162.0,167,1.32,4.91,1,1.0,3874.0,1,1,1,1,2.0,2.0,1,0,0
662226,1.0,1.0,2.0,1.0,4,30,270,0,330,160.0,24,0.19,4.96,0,1.0,4355.0,1,1,1,1,2.0,2.0,1,0,0
662245,0.0,0.99,1.0,1.0,6,5,360,0,0,493.0,2,0.02,3.5,0,2.0,3873.0,1,1,1,1,2.0,2.0,1,0,0
664013,0.0,1.0,3.0,1.0,2,2,14,1,170,82.0,187,1.51,4.83,1,1.0,4547.0,1,1,1,1,1.0,1.0,0,1,0
666423,0.0,0.21,5.0,1.0,6,2,365,0,362,482.0,16,0.15,4.93,1,1.0,3976.0,1,1,1,1,3.0,3.0,1,0,0
666768,0.0,0.21,5.0,1.0,2,2,365,0,362,100.0,8,0.08,4.88,1,1.0,3976.0,1,0,1,1,1.0,1.0,0,1,0
668239,0.0,0.99,1.0,1.0,5,3,120,0,0,467.0,116,0.95,4.9,1,1.0,3869.0,1,1,1,1,3.0,3.0,1,0,0
668301,1.0,1.0,1.0,1.0,4,3,25,1,43,436.0,170,1.34,4.9,1,2.0,3917.0,1,1,1,1,2.0,2.0,1,0,0
669469,0.0,1.0,3.0,1.0,4,1,120,0,0,821.0,350,2.73,4.63,0,1.0,3868.0,1,1,1,1,1.0,1.0,1,0,0
676107,1.0,1.0,5.0,1.0,2,1,6,0,0,66.0,253,2.21,4.93,0,1.0,3864.0,1,1,1,1,1.0,1.0,0,1,0
676959,1.0,1.0,5.0,1.0,2,1,6,0,1,49.0,417,3.56,4.88,0,1.0,3864.0,1,1,1,1,1.0,1.0,0,1,0
685361,0.0,1.0,2.0,1.0,8,2,180,0,354,1350.0,37,0.3,4.89,1,3.5,3858.0,1,1,1,1,4.0,7.0,1,0,0
685451,1.0,0.96,30.0,1.0,16,2,6,0,362,20.0,37,0.3,4.89,0,1.0,4103.0,1,1,0,0,2.0,1.0,0,0,0
686463,1.0,1.0,19.0,1.0,8,2,365,0,364,1000.0,12,0.09,5.0,0,2.0,4000.0,1,1,1,1,4.0,3.0,1,0,0
687675,0.0,0.99,2.0,1.0,8,2,9,0,0,275.0,67,0.55,4.7,1,2.0,3856.0,1,1,1,1,3.0,3.0,1,0,0
692220,0.0,1.0,4.0,1.0,4,30,365,0,76,65.0,64,0.5,4.68,1,1.0,3853.0,1,1,1,1,1.0,2.0,1,0,0
693890,0.0,0.99,2.0,1.0,4,2,14,0,0,545.0,0,0.0,4.93,1,1.0,3852.0,1,1,1,1,2.0,2.0,1,0,0
698373,0.0,0.75,2.0,1.0,2,3,14,0,0,250.0,0,0.0,4.93,1,2.0,3848.0,1,1,1,1,3.0,3.0,0,1,0
699018,0.0,0.92,3.0,1.0,8,3,90,1,141,153.0,59,0.47,4.62,1,1.0,3848.0,1,1,1,1,3.0,4.0,1,0,0
699485,0.0,0.99,1.0,1.0,3,1,365,0,0,400.0,0,0.0,4.93,1,1.5,3848.0,1,1,1,1,1.0,1.0,1,0,0
701159,0.0,0.99,1.0,1.0,2,2,5,0,0,225.0,9,0.07,4.67,0,1.0,3936.0,1,1,1,1,1.0,1.0,1,0,0
701300,0.0,0.99,1.0,1.0,7,2,4,0,0,1250.0,0,0.0,4.93,1,3.0,3847.0,1,1,1,1,3.0,3.0,1,0,0
701392,0.0,0.99,1.0,1.0,6,2,365,1,0,228.0,142,1.16,4.92,1,2.0,3994.0,1,1,1,1,3.0,3.0,1,0,0
702474,0.0,0.99,3.0,1.0,3,1,365,0,0,300.0,0,0.0,4.93,1,1.0,3846.0,1,1,1,1,1.0,1.0,0,1,0
702825,1.0,1.0,1.0,1.0,7,3,120,0,309,320.0,242,1.96,4.9,1,2.0,3846.0,1,1,1,1,3.0,3.0,1,0,0
704589,0.0,0.78,1.0,1.0,2,2,365,0,363,276.0,44,0.35,4.95,1,1.0,3845.0,1,1,1,1,1.0,1.0,1,0,0
705858,1.0,0.99,4.0,1.0,2,1,10,1,235,268.0,821,6.0,4.96,1,1.0,3844.0,1,1,1,1,1.0,1.0,1,0,0
710276,0.0,0.99,2.0,1.0,3,5,365,0,0,233.0,5,0.05,5.0,1,1.0,4205.0,1,1,1,1,1.0,2.0,1,0,0
711149,0.0,0.0,4.0,1.0,6,1,365,0,365,1100.0,0,0.0,4.93,1,1.0,3840.0,1,1,1,1,3.0,4.0,1,0,0
714922,1.0,1.0,2.0,1.0,2,30,180,0,127,89.0,90,0.71,4.91,1,1.0,3877.0,1,1,1,1,2.0,2.0,1,0,0
716119,0.0,0.99,1.0,1.0,2,1,45,0,0,149.0,265,2.09,4.88,1,1.0,3846.0,1,1,1,1,1.0,1.0,1,0,0
719298,0.0,0.99,2.0,1.0,8,4,5,0,0,850.0,0,0.0,4.93,1,2.5,3907.0,1,1,1,1,4.0,5.0,1,0,0
720315,1.0,1.0,1.0,1.0,2,2,10,0,168,200.0,125,1.04,4.95,1,1.0,4427.0,1,1,1,1,1.0,1.0,1,0,0
720369,0.0,0.5,1.0,1.0,7,2,20,0,142,244.0,82,0.67,4.94,1,2.5,3834.0,1,1,1,1,3.0,4.0,1,0,0
723950,1.0,1.0,1.0,1.0,5,5,365,0,308,180.0,92,0.76,4.8,0,2.0,3831.0,1,1,1,1,3.0,3.0,1,0,0
726770,1.0,1.0,4.0,1.0,1,30,90,0,177,70.0,21,0.17,4.9,1,1.0,4172.0,1,1,1,1,1.0,1.0,0,1,0
727593,0.0,0.99,2.0,0.0,8,30,360,0,364,2000.0,7,0.06,5.0,1,2.0,3829.0,1,0,1,1,3.0,3.0,1,0,0
728728,0.0,1.0,3.0,1.0,2,30,60,0,365,33.0,51,0.42,4.92,1,1.0,3828.0,1,1,1,1,1.0,1.0,0,1,0
729271,0.0,0.99,1.0,1.0,4,4,9,0,0,700.0,8,0.07,4.71,1,2.0,3827.0,1,1,1,1,2.0,2.0,1,0,0
731024,1.0,0.89,5.0,1.0,6,3,30,0,318,500.0,32,0.25,4.97,1,2.0,4066.0,1,1,1,1,3.0,3.0,1,0,0
733203,1.0,1.0,4.0,1.0,10,2,330,1,334,657.0,287,2.27,4.95,1,2.0,3824.0,1,1,1,1,5.0,8.0,1,0,0
735592,1.0,0.91,1.0,1.0,4,2,365,0,328,229.0,21,2.35,4.9,1,1.0,4549.0,1,1,0,1,1.0,4.0,1,0,0
735659,0.0,0.99,1.0,1.0,8,3,365,0,0,1200.0,0,0.0,4.93,1,3.5,3823.0,1,1,1,1,4.0,4.0,1,0,0
735775,0.0,0.99,1.0,1.0,10,3,14,0,0,375.0,0,0.0,4.93,0,2.0,3905.0,1,1,1,1,3.0,2.0,1,0,0
736279,0.0,1.0,2.0,1.0,2,30,365,0,207,70.0,19,0.16,4.95,1,1.0,3823.0,1,1,1,1,1.0,1.0,0,1,0
742593,1.0,1.0,4.0,1.0,8,3,100,0,112,807.0,133,1.09,4.96,1,2.0,3919.0,1,1,1,1,4.0,4.0,1,0,0
746317,0.0,0.99,13.0,1.0,4,4,365,0,229,296.0,81,0.66,4.89,1,1.5,4047.0,1,1,1,1,2.0,3.0,1,0,0
747499,0.0,1.0,1.0,1.0,6,3,30,1,177,395.0,105,0.84,4.95,1,1.0,3815.0,1,1,1,1,2.0,2.0,1,0,0
750935,1.0,0.92,1.0,1.0,9,2,14,0,172,800.0,38,0.31,4.74,0,2.0,3812.0,1,1,1,1,3.0,4.0,1,0,0
751847,1.0,0.94,18.0,1.0,8,30,365,0,258,314.0,139,1.3,4.94,1,2.0,4378.0,1,1,1,1,4.0,4.0,1,0,0
760036,0.0,0.5,2.0,1.0,2,14,365,0,287,200.0,5,0.19,5.0,1,1.0,3805.0,1,1,1,1,1.0,1.0,1,0,0
761955,0.0,0.0,4.0,1.0,6,3,365,0,365,1000.0,7,0.06,5.0,1,4.0,3348.0,1,1,1,1,4.0,4.0,1,0,0
762400,0.0,0.17,2.0,1.0,10,2,60,0,212,685.0,147,1.21,4.91,0,3.0,4055.0,1,1,1,1,4.0,7.0,1,0,0
763084,0.0,0.99,1.0,1.0,10,3,10,0,365,1999.0,1,0.01,5.0,1,4.0,3803.0,1,1,1,1,4.0,5.0,1,0,0
765117,0.0,0.99,1.0,1.0,3,1,4,0,0,106.0,0,0.0,4.93,1,1.0,3802.0,1,1,1,1,1.0,1.0,0,1,0
765450,1.0,0.9,1.0,1.0,5,1,5,0,159,315.0,147,2.03,4.99,1,1.0,3802.0,1,1,1,1,2.0,4.0,1,0,0
771437,0.0,0.99,1.0,1.0,2,1,6,0,0,100.0,7,0.08,5.0,1,1.0,3798.0,1,1,1,1,1.0,1.0,0,1,0
775192,0.0,0.99,1.0,1.0,2,1,365,0,0,265.0,2,0.02,5.0,1,1.0,3965.0,1,1,1,1,1.0,1.0,0,1,0
776649,0.0,0.99,1.0,1.0,12,2,31,1,0,2000.0,59,0.48,4.91,1,3.0,4228.0,1,1,1,1,4.0,8.0,1,0,0
785963,1.0,1.0,2.0,1.0,6,2,30,1,312,465.0,97,0.88,4.84,1,2.0,3790.0,1,1,1,1,2.0,3.0,1,0,0
789994,0.0,0.99,1.0,1.0,2,1,365,0,0,125.0,0,0.0,4.93,1,2.5,3788.0,0,0,0,0,1.0,1.0,0,1,0
799135,0.0,0.99,2.0,1.0,4,30,365,0,179,199.0,3,0.02,4.33,1,1.0,3991.0,1,1,1,1,2.0,3.0,1,0,0
801521,0.0,1.0,2.0,1.0,5,2,365,0,295,93.0,195,1.58,4.94,1,1.0,3781.0,1,1,1,1,2.0,3.0,1,0,0
811086,0.0,0.99,4.0,1.0,6,1,15,1,0,260.0,7,0.12,4.57,1,1.0,4412.0,1,1,1,1,3.0,3.0,1,0,0
813709,1.0,1.0,10.0,1.0,1,20,365,0,289,184.0,59,0.48,4.93,1,1.0,4342.0,1,1,0,1,1.0,1.0,1,0,0
814908,1.0,1.0,8.0,1.0,15,3,365,1,189,1153.0,71,0.57,4.77,1,4.5,3929.0,1,1,1,1,8.0,10.0,1,0,0
825940,1.0,1.0,2.0,1.0,2,3,35,0,59,105.0,48,0.39,4.98,0,1.0,3815.0,1,1,1,1,1.0,1.0,0,1,0
826750,0.0,0.92,3.0,1.0,10,3,9,0,100,260.0,51,0.61,4.74,1,2.5,3848.0,1,1,1,1,5.0,6.0,1,0,0
839470,0.0,0.99,2.0,1.0,2,1,365,0,0,60.0,0,0.0,4.93,1,1.0,4263.0,1,1,1,1,1.0,2.0,0,1,0
846780,1.0,0.88,1.0,1.0,5,3,365,0,214,190.0,216,1.75,4.96,1,1.0,3757.0,1,1,1,1,2.0,2.0,1,0,0
850518,1.0,1.0,3.0,1.0,4,2,90,0,6,191.0,107,0.88,4.95,1,1.0,3872.0,1,1,1,1,2.0,3.0,1,0,0
860402,0.0,0.99,6.0,1.0,3,30,365,0,320,130.0,9,0.08,5.0,1,1.5,3746.0,1,1,1,1,2.0,2.0,1,0,0
867806,1.0,1.0,3.0,1.0,4,30,365,0,328,99.0,5,0.05,5.0,1,1.0,4569.0,1,1,1,1,1.0,1.0,1,0,0
870943,1.0,0.9,4.0,1.0,2,4,62,0,39,223.0,18,0.18,4.82,1,1.0,3926.0,1,1,1,1,1.0,1.0,1,0,0
878464,0.0,0.99,1.0,1.0,6,2,365,0,0,500.0,3,0.02,5.0,1,1.5,3788.0,1,1,1,1,2.0,3.0,1,0,0
879070,0.0,0.99,3.0,1.0,2,30,60,0,177,98.0,167,1.37,4.93,1,1.0,4341.0,1,1,1,1,1.0,2.0,0,1,0
883802,0.0,1.0,13.0,1.0,2,2,90,1,56,131.0,394,3.21,4.86,1,1.0,4265.0,1,1,1,1,1.0,1.0,0,1,0
883970,1.0,0.95,1.0,1.0,3,2,365,0,305,172.0,29,0.32,5.0,1,1.0,3729.0,1,1,0,1,1.0,2.0,1,0,0
890163,1.0,1.0,5.0,1.0,4,2,365,1,65,129.0,279,2.74,4.92,1,1.0,3726.0,1,1,1,1,1.0,2.0,1,0,0
890680,0.0,0.5,1.0,1.0,6,2,14,0,365,750.0,4,0.03,5.0,0,2.0,3830.0,1,1,1,1,3.0,3.0,1,0,0
892124,0.0,0.94,1.0,1.0,4,2,60,0,134,160.0,192,1.57,4.95,0,1.0,3725.0,1,1,1,1,1.0,1.0,1,0,0
893630,1.0,0.95,10.0,1.0,6,3,120,0,111,236.0,80,0.93,4.84,0,2.0,3724.0,1,1,1,1,3.0,3.0,1,0,0
894743,0.0,1.0,4.0,1.0,2,30,365,0,282,55.0,52,0.43,4.73,1,1.0,3853.0,1,1,1,1,1.0,1.0,1,0,0
895352,0.0,0.99,1.0,1.0,10,3,14,1,0,600.0,6,0.05,5.0,1,3.0,3836.0,1,1,1,1,4.0,8.0,1,0,0
895403,0.0,0.96,2.0,1.0,2,2,7,0,46,82.0,243,1.97,4.79,0,1.0,3722.0,1,1,0,1,1.0,1.0,1,0,0
900420,0.0,0.99,1.0,1.0,5,5,13,0,0,775.0,0,0.0,4.93,1,2.0,3720.0,1,1,1,1,3.0,3.0,1,0,0
904354,0.0,0.89,4.0,1.0,16,2,365,0,333,1421.0,246,2.02,4.78,1,3.0,4058.0,1,1,1,1,5.0,7.0,1,0,0
910250,1.0,0.95,6.0,1.0,3,3,60,1,289,159.0,76,0.63,4.86,1,1.0,3714.0,1,0,1,1,1.0,2.0,1,0,0
915150,1.0,0.67,3.0,1.0,4,2,300,0,75,300.0,11,0.09,5.0,1,2.0,3712.0,1,1,1,1,2.0,2.0,1,0,0
916900,0.0,0.99,2.0,1.0,4,3,14,0,0,425.0,2,0.02,5.0,1,1.5,4063.0,1,1,1,1,2.0,2.0,1,0,0
917823,1.0,1.0,1.0,1.0,4,2,365,1,0,73.0,149,2.92,4.96,1,1.0,3711.0,1,0,1,1,1.0,2.0,1,0,0
917932,0.0,1.0,42.0,1.0,7,1,180,1,311,705.0,276,2.25,4.72,1,2.0,3710.0,1,1,1,1,3.0,3.0,1,0,0
917990,0.0,0.7,8.0,1.0,2,30,365,0,317,120.0,5,0.04,5.0,1,1.0,4359.0,1,1,1,1,2.0,2.0,1,0,0
918204,1.0,1.0,2.0,1.0,7,2,29,1,342,194.0,363,3.31,4.62,1,1.0,3795.0,1,1,1,1,3.0,3.0,1,0,0
918617,0.0,0.99,1.0,1.0,2,1,20,0,0,164.0,0,0.0,4.93,1,1.0,3710.0,1,1,1,1,1.0,1.0,0,1,0
923894,0.0,1.0,2.0,1.0,8,3,18,1,0,450.0,6,0.05,5.0,1,2.0,3889.0,1,1,1,1,3.0,4.0,1,0,0
925943,0.0,0.99,1.0,1.0,4,1,365,0,0,400.0,0,0.0,4.93,1,2.0,3706.0,0,0,0,0,2.0,1.0,1,0,0
925980,0.0,0.99,1.0,1.0,4,3,14,0,0,2000.0,2,0.02,4.0,1,1.0,3889.0,1,1,1,1,1.0,2.0,0,1,0
929579,0.0,0.99,1.0,1.0,2,5,365,0,0,800.0,0,0.0,4.93,0,1.0,3704.0,0,0,0,0,2.0,2.0,1,0,0
931667,0.0,0.99,1.0,1.0,2,2,24,0,0,300.0,6,0.05,4.83,1,1.0,3898.0,1,1,1,1,1.0,1.0,1,0,0
932231,1.0,0.8,2.0,1.0,2,7,365,0,336,289.0,63,0.52,4.97,1,1.0,4175.0,1,1,0,1,1.0,1.0,1,0,0
933868,0.0,0.5,1.0,1.0,4,30,365,0,291,301.0,8,0.07,4.88,1,1.5,4028.0,1,1,1,1,2.0,2.0,1,0,0
934471,0.0,0.99,4.0,1.0,4,2,7,0,0,148.0,3,0.02,5.0,1,1.0,3701.0,1,1,1,1,1.0,2.0,0,1,0
935855,0.0,1.0,2.0,1.0,4,2,30,0,0,325.0,6,0.05,5.0,1,3.0,3700.0,1,1,1,1,3.0,3.0,1,0,0
936349,0.0,0.0,2.0,1.0,2,2,15,0,319,130.0,41,0.34,4.85,1,1.0,4006.0,1,1,1,1,1.0,1.0,0,1,0
937157,1.0,0.94,4.0,1.0,6,30,365,0,334,363.0,99,0.81,4.89,1,2.5,3699.0,1,1,1,1,3.0,3.0,1,0,0
939240,0.0,0.99,2.0,1.0,1,30,365,0,0,165.0,54,0.44,4.87,1,1.0,4468.0,1,1,1,1,1.0,1.0,1,0,0
942734,0.0,0.0,2.0,1.0,4,1,365,0,365,1000.0,7,0.06,5.0,1,1.0,3853.0,1,1,1,1,2.0,3.0,1,0,0
942843,0.0,0.0,1.0,1.0,4,3,21,0,358,225.0,1,0.01,0.0,0,2.0,3696.0,1,1,1,1,3.0,3.0,1,0,0
942883,1.0,1.0,5.0,1.0,1,30,90,0,137,99.0,196,1.7,4.85,1,1.0,4173.0,1,1,1,1,1.0,1.0,1,0,0
944957,1.0,0.98,5.0,1.0,11,2,365,0,0,565.0,17,0.15,4.6,0,4.0,4637.0,1,1,1,1,5.0,6.0,1,0,0
946813,0.0,0.99,2.0,1.0,4,5,5,0,0,399.0,0,0.0,4.93,1,2.0,3693.0,0,1,1,1,2.0,2.0,1,0,0
947412,1.0,0.77,5.0,1.0,6,2,30,0,20,198.0,55,0.5,4.76,1,2.0,3755.0,1,1,1,1,3.0,4.0,1,0,0
947423,0.0,0.99,1.0,1.0,8,3,14,0,0,250.0,0,0.0,4.93,1,2.0,3693.0,0,0,0,0,1.0,1.0,0,1,0
949922,1.0,0.99,3.0,1.0,2,1,365,0,331,86.0,1099,6.0,4.89,1,1.0,3692.0,1,0,1,1,1.0,1.0,0,0,0
951272,0.0,0.99,3.0,1.0,3,1,365,0,3,128.0,989,6.0,4.74,0,1.0,4084.0,1,1,1,1,2.0,1.0,1,0,0
953071,0.0,0.99,2.0,1.0,3,1,365,1,0,114.0,78,0.64,4.67,1,1.0,3690.0,1,1,1,1,1.0,1.0,1,0,0
954116,0.0,1.0,1.0,1.0,4,2,90,0,254,204.0,238,1.95,4.88,1,1.0,3689.0,1,1,0,1,1.0,1.0,1,0,0
955612,1.0,0.96,6.0,1.0,8,2,90,0,343,241.0,158,1.42,4.94,1,2.5,3688.0,1,1,1,1,3.0,5.0,1,0,0
956708,0.0,1.0,3.0,1.0,3,30,240,0,230,75.0,12,0.1,4.9,1,1.0,3690.0,1,1,1,1,1.0,1.0,1,0,0
957282,0.0,1.0,2.0,1.0,10,3,14,0,45,1571.0,14,0.29,4.93,0,3.5,3688.0,1,1,1,1,5.0,5.0,1,0,0
957405,0.0,0.99,1.0,1.0,4,1,365,0,0,350.0,0,0.0,4.93,1,1.0,3687.0,1,1,0,0,1.0,1.0,0,1,0
959270,1.0,0.93,2.0,1.0,2,1,180,0,56,95.0,286,2.35,4.89,1,1.0,3686.0,1,1,1,1,1.0,1.0,1,0,0
959630,1.0,0.92,1.0,1.0,2,5,30,0,253,246.0,169,1.4,4.98,1,1.0,3687.0,1,1,1,1,1.0,1.0,1,0,0
960315,0.0,1.0,3.0,1.0,10,2,30,1,244,377.0,209,1.73,4.86,1,2.0,3727.0,1,1,1,1,5.0,5.0,1,0,0
960376,0.0,0.99,1.0,1.0,2,2,365,0,0,49.0,9,0.11,4.89,1,1.5,3717.0,1,1,1,1,1.0,1.0,0,1,0
961883,0.0,1.0,3.0,1.0,5,1,120,0,180,750.0,414,3.46,4.76,0,1.0,3868.0,1,1,1,1,1.0,3.0,1,0,0
967451,1.0,0.85,1.0,1.0,2,2,365,0,60,131.0,24,0.2,4.83,1,1.0,3682.0,1,1,1,1,1.0,1.0,1,0,0
968817,1.0,0.96,30.0,1.0,16,2,6,0,363,20.0,26,0.21,4.88,1,2.0,4103.0,1,1,0,0,2.0,16.0,0,0,0
968844,1.0,0.99,9.0,1.0,6,3,365,0,78,226.0,101,0.92,4.96,1,2.0,3681.0,1,1,1,1,2.0,2.0,1,0,0
968883,0.0,0.98,6.0,1.0,3,3,365,0,91,178.0,34,0.33,4.64,1,1.0,4640.0,1,1,0,1,1.0,1.0,1,0,0
974793,0.0,1.0,7.0,1.0,4,7,90,0,344,1000.0,10,0.41,4.6,1,2.0,4241.0,1,1,1,0,2.0,2.0,1,0,0
977492,1.0,1.0,5.0,1.0,3,2,30,1,66,110.0,584,4.79,4.9,1,1.0,3726.0,1,1,1,1,1.0,1.0,1,0,0
977906,0.0,0.6,4.0,1.0,2,3,15,0,361,115.0,9,0.19,4.89,1,0.0,3677.0,1,1,1,0,1.0,1.0,0,1,0
978089,0.0,0.99,1.0,1.0,2,1,365,0,0,200.0,1,0.01,5.0,1,1.0,3677.0,0,0,0,0,1.0,2.0,0,1,0
979637,0.0,0.86,1.0,1.0,6,3,365,0,339,330.0,4,0.79,4.5,0,2.0,3676.0,1,1,1,1,3.0,4.0,1,0,0
980785,0.0,0.99,1.0,1.0,3,1,365,0,0,350.0,0,0.0,4.93,1,1.0,3777.0,1,0,1,0,1.0,1.0,0,1,0
985426,1.0,1.0,15.0,1.0,1,30,365,0,124,44.0,27,0.22,4.96,1,1.5,4068.0,1,1,1,1,1.0,1.0,0,1,0
996332,0.0,0.0,4.0,1.0,2,2,14,0,1,96.0,200,1.82,4.96,0,1.0,3668.0,1,0,1,1,1.0,1.0,0,1,0
999823,1.0,0.98,3.0,1.0,3,3,35,0,30,198.0,345,3.23,4.94,1,1.0,3608.0,1,0,0,1,1.0,2.0,1,0,0
1001303,1.0,1.0,2.0,1.0,7,2,365,1,5,363.0,81,0.98,4.99,1,2.0,3669.0,1,1,1,1,3.0,3.0,1,0,0
1001673,1.0,0.5,1.0,1.0,1,2,30,0,87,86.0,28,0.26,4.86,0,1.0,3665.0,1,1,1,0,1.0,1.0,0,1,0
1024597,0.0,0.99,1.0,1.0,2,3,30,0,0,149.0,89,0.73,4.84,1,1.0,3657.0,1,0,1,1,1.0,1.0,0,1,0
1034604,0.0,0.75,1.0,1.0,10,2,10,0,61,1321.0,20,0.31,5.0,1,4.0,3653.0,1,1,1,1,5.0,5.0,1,0,0
1059128,0.0,0.9,3.0,1.0,8,2,28,0,161,242.0,195,1.69,4.51,0,2.0,4410.0,1,1,1,1,3.0,4.0,1,0,0
1109489,0.0,0.29,2.0,1.0,2,1,15,0,365,307.0,208,1.74,4.95,0,1.0,3627.0,1,1,1,1,1.0,1.0,0,1,0
1126920,1.0,0.99,3.0,1.0,8,3,365,0,321,426.0,287,2.47,4.98,1,2.0,3621.0,1,1,1,1,4.0,2.0,1,0,0
1135629,0.0,0.33,1.0,1.0,5,1,365,0,170,1224.0,6,0.05,4.83,1,3.5,3618.0,1,1,1,1,4.0,4.0,1,0,0
1141445,1.0,1.0,15.0,1.0,2,30,365,0,356,72.0,24,0.21,4.92,1,1.5,4068.0,1,1,1,1,1.0,1.0,0,1,0
1143126,0.0,0.99,1.0,1.0,1,1,365,0,0,240.0,0,0.0,4.93,1,2.0,3626.0,1,1,1,1,2.0,2.0,1,0,0
1144900,0.0,1.0,1.0,1.0,2,30,365,1,96,64.0,4,0.05,5.0,1,1.0,3665.0,1,1,1,1,1.0,1.0,1,0,0
1148536,1.0,1.0,12.0,1.0,8,2,365,1,342,553.0,319,2.69,4.89,1,2.5,4282.0,1,1,1,1,3.0,3.0,1,0,0
1157268,0.0,1.0,42.0,1.0,8,1,180,1,308,691.0,211,1.81,4.65,1,2.0,3710.0,1,1,1,1,3.0,4.0,1,0,0
1157317,0.0,1.0,42.0,1.0,10,1,180,1,328,872.0,184,1.62,4.64,1,2.0,3710.0,1,1,1,1,4.0,6.0,1,0,0
1162922,0.0,1.0,42.0,1.0,5,1,180,1,294,432.0,207,1.76,4.57,1,1.5,3710.0,1,1,1,1,2.0,2.0,1,0,0
1165854,1.0,0.71,2.0,1.0,1,30,365,0,146,65.0,37,0.43,4.68,1,1.0,3648.0,1,1,1,1,1.0,1.0,1,0,0
1195493,1.0,0.99,3.0,1.0,2,3,100,0,52,127.0,190,1.79,4.96,1,1.5,4033.0,1,1,1,1,1.0,1.0,0,1,0
1197928,0.0,0.99,2.0,1.0,7,2,7,0,0,250.0,0,0.0,4.93,1,2.0,3604.0,1,1,1,1,3.0,3.0,1,0,0
1213690,1.0,0.99,21.0,1.0,7,1,365,0,263,457.0,590,5.0,4.95,1,2.0,3965.0,1,1,1,1,3.0,3.0,1,0,0
1242559,0.0,0.99,3.0,1.0,4,30,90,0,173,300.0,9,0.08,4.56,1,1.0,4341.0,1,1,1,1,2.0,3.0,1,0,0
1248702,1.0,0.96,1.0,1.0,3,6,30,0,8,171.0,308,2.64,4.87,0,1.0,3670.0,1,1,1,1,1.0,3.0,1,0,0
1255816,1.0,0.97,1.0,1.0,2,1,30,1,16,133.0,597,5.06,4.9,1,1.0,4407.0,1,1,1,1,1.0,1.0,1,0,0
1265154,1.0,0.99,3.0,1.0,2,3,90,0,18,236.0,61,0.58,4.98,1,1.0,4033.0,1,1,1,1,1.0,1.0,0,1,0
1278532,1.0,0.99,21.0,1.0,2,1,365,0,278,250.0,713,6.0,4.91,1,1.0,3965.0,1,1,1,1,1.0,1.0,1,0,0
1284787,0.0,0.5,2.0,1.0,8,3,9,0,81,428.0,2,0.78,5.0,0,2.0,3915.0,1,1,1,1,3.0,1.0,1,0,0
1286773,1.0,0.99,5.0,1.0,4,2,365,1,31,267.0,2,1.28,5.0,1,1.0,3906.0,1,1,1,1,1.0,2.0,1,0,0
1296548,1.0,1.0,3.0,1.0,6,28,365,0,339,258.0,9,0.09,4.57,1,2.5,3802.0,1,1,1,1,2.0,4.0,1,0,0
1307181,1.0,0.95,6.0,1.0,4,3,100,1,197,301.0,14,0.14,4.86,1,1.0,3714.0,1,1,1,1,2.0,2.0,1,0,0
1317291,0.0,1.0,3.0,1.0,4,30,300,0,0,175.0,148,1.27,4.84,1,1.0,4065.0,1,1,1,1,1.0,1.0,1,0,0
1321453,0.0,0.99,1.0,1.0,2,1,365,0,0,234.0,0,0.0,4.93,1,1.0,3567.0,1,1,1,0,1.0,1.0,0,1,0
